id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
747641,09017722514003681000000000U5,TACOS DON BETO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,GENERAL FRANCISCO MORAZAN,CALLE,31,CALLE,33,AVENIDA,10,0,SN,,,0,,COLONIA,IGNACIO ZARAGOZA,,,,15000,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,1219,8,,,,Semifijo,19.4133771,-99.09205784,2014-12
7732429,09015722514009721000000000U8,TACOS DON ABEL,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,3 PONIENTE (MEDELLIN),CALLE,CHIAPAS,CALLE,TAPACHULA,CALLE,MANZANILLO,193,,,,NA,,COLONIA,ROMA NORTE,,,,6700,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,1356,27,,,,Fijo,19.41166117,-99.16464129999999,2019-11
927993,09010722514002461000000000U9,TACOS DON ANTONIO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,10 SUR (RIO MAGDALENA),CALLE,LORETO,CALLE,DONATO GUERRA,CALLE,ALTAMIRANO,46,,,,NA,,COLONIA,LORETO,,,,1090,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1241,12,5514971821,,,Semifijo,19.3385392,-99.1926018,2014-12
978612,09003722212000901000000000U2,TACOS DON ANGEL,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JULIO LOPEZ CHAVEZ,CALLE,MARIQUITA SANCHEZ,CALLE,MARIQUITA SANCHEZ,CALLE,JULIO LÓPEZ CHÁVEZ,0,SN,,,0,,COLONIA,PRESIDENTES EJIDALES 2A SECCION,,,,4480,9,Ciudad de México,3,Coyoacán,1,Coyoacán,1745,22,,,,Fijo,19.32612992,-99.12099561,2010-07
1020352,09008722514000711000000000U3,TACOS DON BETO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CRUZ VERDE,CALLE,TERCERA CERRADA DE CRUZ BLANCA,CALLE,LA PRESA,CALLE,ÁLAMO,NA,SN,,,NA,,COLONIA,CUAUHTEMOC,,,,10020,9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,13,,,,Semifijo,19.31819157,-99.24411964,2010-07
681630,09002722514000681000000000U1,TACOS DON BETO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,HACIENDA PEDERNALES,CALLE,ZEMPOALTECAS,CALLE,HACIENDA TENANGO,CALLE,HACIENDA DE LAS TROJES,51,,,,0,,COLONIA,EX HACIENDA EL ROSARIO,,,,2420,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0148,2,5534771918,,,Fijo,19.49706696,-99.20991804,2014-12
1027383,09009722212001371000000000U4,TACOS DON BETO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FRANCISCO I. MADERO,CALLE,LA JOYA,CALLE,EMILIANO ZAPATA,CALLE,JUÁREZ,NA,SN,,,NA,,PUEBLO,SAN BARTOLOME XICOMULCO,,,,12250,9,Ciudad de México,9,Milpa Alta,15,San Bartolomé Xicomulco,012A,7,,,,Fijo,19.20832891,-99.06701543000001,2010-07
728009,09007722514002681000000000U8,TACOS DON CHEPE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FRANCISCO GARCIA SALINAS,CALLE,PABLO GARCIA,CALZADA,GENERAL IGNACIO ZARAGOZA,CALLE,ALEJANDRO PRIETO,22,,,,0,,COLONIA,JUAN ESCUTIA,,,,9100,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,0040,24,,,,Fijo,19.39276325,-99.04727483,2014-12
8680098,09002722514002602000000000U5,TACOS DON CHAVA,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,RIO BLANCO,CALLE,JACARANDAS,EJE VIAL,5 NORTE (AVENIDA DE LAS CULTURAS),CALLE,JACARANDAS,1,,,,NA,,COLONIA,UNIDAD EL ROSARIO CTM,,,,2100,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0044,18,,,,Semifijo,19.50844181,-99.20519236,2019-11
8182648,09005722514009111000000000U3,TACOS DON CHEVO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GENARO NUÑEZ,CALLE,JOAQUIN PARDAVE,CALLE,EMILIO URANGA,CALLE,JOSÉ ROLON,692,,,,0,,COLONIA,TEPETATAL,,,,7109,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,3252,1,,,,Fijo,19.56175684,-99.13941615,2019-11
640968,09002722219005121000000000U9,TACOS DON CHEQUE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SAN JUAN TLIHUACA,CALLE,VICTOR HERNANDEZ,PEATONAL,ANDADOR DEL MERCADO,CALLE,FORTUNATO ZUAZUA,224,,MERCADO PUBLICO,PASILLO,73,,PUEBLO,SAN JUAN TLIHUACA,MERCADO PUBLICO,MERCADO PUBLICO SEDECO SAN JUAN TLIHUACA,73,2400,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,1004,2,,,,Fijo,19.49319675,-99.20315831,2010-07
8528641,09010722514003221000000000U6,TACOS DON BETO Y JULIO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AGUSTIN LARA,CALLE,NORTE,AVENIDA,MIGUEL HIDALGO,CALLE,AGUSTÍN LARA,NA,SN,,,NA,,COLONIA,OLIVAR DEL CONDE SEGUNDA SECCION,,,,1408,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,0563,27,,,,Semifijo,19.3729573,-99.21485464,2019-11
734746,09007722514006521000000000U2,TACOS DON BETO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUSTO SIERRA,CALLE,MILTENCO,CERRADA,SEGUNDA JUSTO SIERRA,CALLE,TERCER CALLEJÓN,34,,,,NA,,COLONIA,REFORMA POLITICA,,,,9730,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2899,46,,,,Fijo,19.33716804,-99.03596972,2014-12
9079964,09015722514012741000000000U1,TACOS DON CELSO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUSTO SIERRA,CALLE,CALLE DEL CARMEN,CALLE,LORETO,CALLE,REPÚBLICA DE GUATEMALA,41,,EDIFICIO SIN NOMBRE,PLANTA BAJA,0,,COLONIA,CENTRO (ÁREA 3),,,,6020,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0752,12,,,,Fijo,19.4353458,-99.12954103,2019-11
977120,09015722514005921000000000U8,TACOS DON CELSO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SAN ANTONIO TOMATLAN,CALLE,RODRIGUEZ PUEBLA,CALLE,LEONA VICARIO,CALLE,REPÚBLICA DE VENEZUELA,10,,PLAZA DAMAS,PISO 1,73,L73,COLONIA,CENTRO (ÁREA 3),EDIFICIO COMERCIAL Y DE SERVIC,PLAZA SAN ANTONIO,L73,6020,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0663,6,5527412683,,,Fijo,19.43598046,-99.12706588,2010-07
8228660,09002722514004291000000000U5,TACOS DON CHUY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MIGUEL LERDO DE TEJADA,CALLE,NARANJOS,CALLE,POTRERO DEL LLANO,CALLE,FAJA DE ORO,NA,SN,,,NA,,COLONIA,PETROLERA,,,,2480,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0434,12,5514359397,,,Fijo,19.48632151,-99.19831891000001,2019-11
719490,09007722514008851000000000U1,TACOS DON CHON,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,CIRCUITO,FRUTAS Y LEGUMBRES,EJE VIAL,6 SUR,CIRCUITO,FRUTAS Y LEGUMBRES,107,,CENTRAL DE ABASTO,PLANTA BAJA,228,A,COLONIA,CENTRAL DE ABASTOS,CENTRAL DE ABASTO,CENTRAL DE ABASTOS FRUTAS Y LEGUMBRES,228 A,9410,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2475,5,,,,Fijo,19.37365784,-99.0947534,2014-12
7232291,09014722514004531000000000U9,TACOS DON FER,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,EMPERADORES,CALLE,AJUSCO,CALLE,BALBOA,CALLE,AJUSCO,NA,SN,,,NA,,COLONIA,PORTALES NORTE,,,,3300,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0863,12,,,,Fijo,19.36580533,-99.14454072,2019-11
998498,09010722219004821001000000U8,TACOS DON ERAKI,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,REVOLUCION,CALLE,RICARDO CASTRO,CALLE,JAIME NUNO,CALLE,GUTY CARDENAS,1440,,,,NA,,COLONIA,GUADALUPE .INN,,,,1020,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1059,14,5556626920,,,Fijo,19.35510001,-99.18986325,2010-07
992430,09003722219006521000000000U7,TACOS DON GUS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,ESCUINAPA,CALLE,TEPEYAUCLE,CALLE,ANACAHUITA,CALLE,OCOXAL,59,,,,0,,MANZANA,COYOACAN,,,,4369,9,Ciudad de México,3,Coyoacán,1,Coyoacán,061A,9,,,,Fijo,19.33240179,-99.17174231,2010-07
7619004,09013722516000091000000000U5,TACOS DON GOYO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MIGUEL HIDALGO,CALLE,12 DE OCTUBRE,CALLE,NICOLAS BRAVO,CALLE,MATAMOROS,23,A,,,0,,PUEBLO,SAN MATEO XALPA,,,,16800,9,Ciudad de México,13,Xochimilco,1,Xochimilco,1173,27,,,,Fijo,19.23326231,-99.11952693000002,2019-11
9335898,09010722514006061000000000U3,TACOS DON CRES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ALEMANES,CALLE,PARAISO,CALLE,POLVORA,CALLE,AUSTRÍACOS,NA,SN,,,NA,,COLONIA,PARAISO,,,,NA,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,014A,2,5578930563,,,Fijo,19.39229139,-99.212300870000007,2021-05
7830084,09007722514016291000000000U0,TACOS DON CHUY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,INSURGENTE (EUGENIO JIRON),CALLE,CAMINO VIEJO REAL DE SAN FRANCISCO,CALLE,CANAL DE GARAY,CALLE,YAMOLI,12,MZ.92,,,0,,COLONIA,PARAJE SAN JUAN,,,,9830,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2808,25,5587884753,ROSAS0179@HOTMAIL.COM,,Fijo,19.33911851,-99.06531955,2019-11
964109,09014722110001963000000000U4,TACOS DON ERAKI,OPERADORA DE RESTAURANTES SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,CUMBRES DE MALTRATA,CALLE,PETEN,CALLE,TAJIN,CALLE,LUZ SAVIÑÓN,311,,,,NA,4,COLONIA,NARVARTE ORIENTE,,,,3020,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0261,9,5553351367,,,Fijo,19.39326101,-99.15291879,2010-07
664116,09007722219027372000000000U1,TACOS DON CRUZ,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TRIGO,CALLE,GANADEROS,CALLE,COLORINES,PRIVADA,JACARANDAS,196,,,,NA,,COLONIA,VALLE DEL SUR,,,,9819,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,1354,2,,,,Fijo,19.35001012,-99.1148868,2010-07
8026999,09016722514004241000000000U0,TACOS DON JOSE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LAGO GASCASONICA,CALLE,LAGO MANAGUA,CALLE,LAGO TANA,CALLE,LAGO ATHABASCA,NA,SN,,,NA,,COLONIA,HUICHAPAN,,,,11290,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,004A,4,,,,Fijo,19.46154396,-99.19600144,2019-11
1014259,09010722219005401000000000U8,TACOS DON CHUY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,CAMINO A SANTA FE,CALLE,SOCONUSCO,CALLE,OTIAPAN,CALLE,JALTIPAN,0,SN,,,0,,COLONIA,ZENON DELGADO,,,,1220,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,0169,12,,,,Semifijo,19.38765934,-99.21563149000002,2010-07
918072,09012722514000081000000000U3,TACOS DE MIXIOTE EL PADRINO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,MEXICO,PRIVADA,NINGUNO,CALLE,LAS FLORES,CALLE,LAS FLORES,10,,,,0,,PUEBLO,SAN MIGUEL XICALCO,,,,14490,9,Ciudad de México,12,Tlalpan,1,Tlalpan,1212,7,5513158490,,,Fijo,19.23476263,-99.16185013999998,2014-12
8402463,09013722514002161000000000U9,TACOS DE MIXIOTE EL BENJA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AZALEA,CALLE,LIRIO ACUATICO,CALLE,NUEVA CARRETERA XOCHIMILCO-TULYEHUALCO (16 DE SEPTIEMBRE),CALLE,NUEVA CARRETERA XOCHIMILCO-TULYEHUALCO (16 DE SEPTIEMBRE),30,,,,NA,,BARRIO,XALTOCAN,,,,16090,9,Ciudad de México,13,Xochimilco,1,Xochimilco,0334,13,5554020965,,,Fijo,19.24991842,-99.10445828,2019-11
671825,09005722514001051000000000U9,TACOS DE MIXIOTE SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),CALLE,12-A,CALLE,10-A,AVENIDA,3-A,1722,,,,NA,,COLONIA,SANTA ROSA,,,,7620,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0421,16,,,,Fijo,19.52207163,-99.16531076999999,2014-12
916836,09012722514002041000000000U5,TACOS DE MIXIOTE EL PADRINO II,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VOLCAN COLIMA,CALLE,VOLCAN IZTACCIHUATL,CALLE,VOLCAN PICO DE ORIZABA,CALLE,VOLCÁN AJUSCO,13,,,,NA,B,COLONIA,LOS VOLCANES,,,,14440,9,Ciudad de México,12,Tlalpan,1,Tlalpan,1161,23,5530635057,,,Fijo,19.26977595,-99.17496911,2014-12
822896,09007722513009211010000000U9,TACOS DE MIXIOTE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SABADEL,CERRADA,ALCANFORES,CERRADA,SAN JUAN,CALLE,BILBAO,NA,SN,,,NA,,COLONIA,SAN JUAN XAPA,,,,9850,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,5893,1,,,,Fijo,19.33225745,-99.08869385999999,2010-07
8485202,09015722514011871000000000U7,TACOS DE LOS ABUELOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DOCTOR MARIANO AZUELA,CALLE,AMADO NERVO,CALLE,SOR JUANA INES DE LA CRUZ,CALLE,SOR JUANA INÉS DE LA CRUZ,60,BIS,,,NA,,COLONIA,SANTA MARIA LA RIBERA,,,,6400,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0606,2,,,,Fijo,19.44415844,-99.15494339,2019-11
9077701,09013722514003051000000000U1,TACOS DE MIXIOTE DON FER,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AQUILES SERDAN,CALLE,CUAUHTEMOC,CALLE,2 DE ABRIL,CALLE,CALLE DEL TRABAJO,36,,,,0,,PUEBLO,SANTIAGO TEPALCATLALPAN,,,,16200,9,Ciudad de México,13,Xochimilco,1,Xochimilco,0372,1,,,,Fijo,19.24780774,-99.12393544999999,2019-11
8843510,09012722514005151000000000U9,TACOS DE MIXIOTE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,,NINGUNO,AVENIDA,SAN FERNANDO,CALLE,CASINO CASAHONDA,12,,,,NA,,COLONIA,BELISARIO DOMINGUEZ,,,,14080,9,Ciudad de México,12,Tlalpan,1,Tlalpan,0426,7,5534634747,,,Semifijo,19.29183652,-99.15976441999999,2019-11
8508406,09013722514001991000000000U0,TACOS DE MIXIOTE SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,TEPOZANES,CALLE,TEJOCOTES,CALLE,DURAZNOS,CALLE,DURAZNOS,NA,SN,,,NA,,COLONIA,AMPLIACION NATIVITAS,,,,16450,9,Ciudad de México,13,Xochimilco,1,Xochimilco,1436,3,,,,Fijo,19.22962318,-99.09653038,2019-11
9028375,09014722514004261000000000U3,TACOS DE LOMO SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,HORACIO NELSON,CALZADA,SANTA ANITA,CALLE,MANUEL GUTIERREZ NAJERA,CALLE,LATINOS,2,,,,NA,,COLONIA,MODERNA,,,,3510,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0153,17,,,,Fijo,19.39874774,-99.13291868,2019-11
831114,09007722219022901000000000U2,TACOS DE POLLO ROSTIZADO POLLITO PIO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),CALLE,TRIGO,CALLE,NINGUNO,CALLE,NINGUNO,3409,SN,,,NA,,COLONIA,XALPA,,,,9640,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2691,4,,,,Semifijo,19.34748808,-99.01886665000002,2010-07
715848,09007722514006901000000000U6,TACOS DE POLLO ROSTIZADO,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,NINGUNO,CIRCUITO,FRUTAS Y LEGUMBRES,EJE VIAL,6 SUR,CIRCUITO,FRUTAS Y LEGUMBRES,180,Q,CENTRAL DE ABASTO,PLANTA BAJA,NA,J98,COLONIA,CENTRAL DE ABASTOS,CENTRAL DE ABASTO,CENTRAL DE ABASTOS FRUTAS Y LEGUMBRES,98 J,9410,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2475,5,5556947539,,,Fijo,19.37163601,-99.0948138,2014-12
878122,09009722219001191000000000U1,TACOS DE RES SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AVENIDA YUCATAN NORTE,CALLE,GUANAJUATO ORIENTE,CALLE,MICHOACAN ORIENTE,CALLE,QUERÉTARO,40,,MERCADO PUBLICO,CORREDOR,0,,PUEBLO,VILLA MILPA ALTA,MERCADO PUBLICO,BENITO JUAREZ,19 Y 20,12000,9,Ciudad de México,9,Milpa Alta,1,Villa Milpa Alta,0327,25,,,,Fijo,19.1924158,-99.02146921999999,2010-07
999613,09003722212008591000000000U3,TACOS DE RES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,REY NEZAHUALCOYOTL,AVENIDA,AZTECAS,CALLE,TOTONACAS,CALLE,REYNA IXTLIXÓCHITL,15,M91 L15,,,NA,,COLONIA,AJUSCO,,,,4300,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0658,7,,,,Fijo,19.3262925,-99.1566302,2010-07
691162,09016722514003261000000000U9,TACOS DE PARRILLA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PERIFERICO,BOULEVARD MANUEL AVILA CAMACHO,CALLE,MONTE ELBRUZ,CALLE,MOLIERE,CALLE,MONTE ELBRUZ,37,,PASAJE Y ANDADOR COMERCIAL,TUNEL,NA,,COLONIA,LOMAS DE CHAPULTEPEC,PASAJE Y ANDADOR COMERCIAL,PASAJE PERIFERICO,37,11540,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,0849,20,,,,Fijo,19.42963302,-99.20504415,2014-12
1012680,09015722514007731000000000U9,TACOS DE MIXOTES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,RIO AMUR,CALZADA,MANUEL VILLALONGIN,AVENIDA,PARQUE VIA,CALZADA,MANUEL VILLALONGÍN,NA,SN,,,NA,,COLONIA,CUAUHTEMOC,,,,6500,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0790,18,,,,Semifijo,19.43556866,-99.16820542,2014-12
743366,09017722514001801000000000U2,TACOS DE PASTOR SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GUSTAVO DIAZ ORDAZ,CALLE,SIN REFERENCIA,CALLE,NINGUNO,CALLE,SIN REFERENCIA,1,S,OTRO CONGLOMERADO,ANDEN,0,,COLONIA,AMPL ADOLFO LOPEZ MATEOS,,METRO PANTITLAN,S,15670,9,Ciudad de México,17,Venustiano Carranza,1,Venustiano Carranza,1030,12,,,,Semifijo,19.41796832,-99.07415418,2010-07
8561825,09004722514001841000000000U6,TACOS DE PARRILLA SIN NOMBRE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SAN JOSE DE LOS CEDROS,CALLE,AHUEHUETES,AVENIDA,JOSE MARIA CASTORENA,CALLE,LA TABIQUERA,NA,SN,,,NA,,COLONIA,EL MOLINO,,,,5010,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,0354,8,5586160065,,,Semifijo,19.36374909,-99.28707445999999,2019-11
7268280,09006722514003301000000000U4,SPARTACUS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ORIENTE 237,CALLE,SUR 16,CALLE,SUR 20,CALLE,ORIENTE 239,376,,,,NA,,COLONIA,AGRICOLA ORIENTAL,,,,8500,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0325,27,,,,Fijo,19.39380549,-99.0761054,2019-11
670590,09005722513002121010000000U1,TACOS DE MIXIOTES LOS COMPADRES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JAIME NUNO,CALLE,LAZARO CARDENAS,CALZADA,CUAUTEPEC,CALLE,CALLE DE LOS MAESTROS,37,,,,0,,COLONIA,ZONA ESCOLAR,,,,7230,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0173,26,,,,Fijo,19.54416843,-99.15021278,2014-12
635012,09005722219021672000000000U4,SPARTACOS PUESTO DE TACOS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MAURICIO GOMEZ,CALLE,JUVENTINO ROSAS,CALLE,PEDRO NOLASCO,CALLE,APANGO,18,,,,NA,,COLONIA,CUAUTEPEC EL ALTO,,,,7100,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0050,10,,,,Fijo,19.55602114,-99.13407725999998,2010-07
966545,09014722514000921000000000U6,TACOS DE MIXIOTES,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALZADA,CALZADA DE TLALPAN,CALLE,LAGO PONIENTE,CALLE,PRIVADA LAGO,CALLE,JUAN ESCUTIA,1037,,,,0,,COLONIA,AMERICAS UNIDAS,,,,3500,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0505,10,,,,Semifijo,19.38054452,-99.14028991,2010-07
1052159,09010722212005261000000000U1,SPORTORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,IGLESIA,EJE VIAL,10 SUR (AVENIDA SAN JERONIMO),EJE VIAL,10 SUR (RIO MAGDALENA),CALLE,SAN JERÓNIMO,330,,,,0,H1,COLONIA,LA OTRA BANDA,,,,1090,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1241,14,,,,Fijo,19.33627181,-99.19941974000001,2010-07
773962,09016722212000011000000000U2,SPORTORTAS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,GENERAL PEDRO ANTONIO DE LOS SANTOS,PRIVADA,PEDRO ANTONIO DE LOS SANTOS,CALLE,GENERAL ANTONIO LEON,CALLE,GOBERNADOR PROTASIO PÉREZ DE TAGLE,72,B,,,NA,,COLONIA,SAN MIGUEL CHAPULTEPEC,,,,11850,9,Ciudad de México,16,Miguel Hidalgo,1,Miguel Hidalgo,1029,16,,SPORTTORTASJUANACATLAN@HOTMAIL.COM,,Fijo,19.41230675,-99.18233652,2010-07
8459140,09010722514003481000000000U6,SR BISTEC,MACLEN SA DE CV,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CANARIO,CALLE,PROLONGACION DIVISION DEL NORTE,CALLE,2,CALLE,SUR 110,166,7,CENTRO Y PLAZA COMERCIAL,PISO 1,NA,LOCAL 6 Y 12,COLONIA,TOLTECA,CENTRO Y PLAZA COMERCIAL,PLAZA CANARIO,LOCAL 6 Y 12,1150,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1773,3,,,,Fijo,19.39313254,-99.19376616,2019-11
7935111,09007722514011891000000000U2,RESTAURANTE PARRILLA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LUIS HIDALGO MONRROY,AVENIDA,HIDALGO MONRROY,CALLE,SAN FELIPE DE JESUS,CALLE,CARRIL,427,B,,,0,,BARRIO,SAN MIGUEL,,,,9360,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,1246,1,,ELCHILANGOREBELDE@YAHOO.COM.MX,,Fijo,19.35354027,-99.07272180999999,2019-11
7714260,09005722514007431000000000U7,RESTAURANTE PATY,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,CENTRAL (LAZARO CARDENAS),AVENIDA,HOSPITAL BENITO JUAREZ,CALLE,PONIENTE 112,CALLE,NORTE 1-F,4805,,,,NA,,COLONIA,PANAMERICANA,,,,7380,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1398,16,,,,Fijo,19.47745544,-99.13955995,2019-11
931190,09008722513001311010000000U3,TACOS DON JUAN,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PROLONGACION,AYLE,CERRADA,AYLE,CALLE,PROLONGACION CARBONERA,CALLE,MINAS DE CENTENO,354,,,,20,,COLONIA,EL OCOTAL,,,,10630,9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0423,61,,,,Fijo,19.2982304,-99.25930593,2014-12
906479,09003722514001691000000000U7,TACOS DON JUAN,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,AVENIDA DEL PANTEON,CERRADA,CERRADA DEL PANTEON,CALLE,CERRADA DEL LAGO,CERRADA,NAHUATLACAS,5,M143 L5,,,NA,,COLONIA,AMPLIACION CANDELARIA,,,,4380,9,Ciudad de México,3,Coyoacán,1,Coyoacán,0573,5,,,,Fijo,19.32878385,-99.15296918999998,2014-12
